"Excel Raw Data Export"
"Copyright (c) 2008 Corbett Life Science, a QIAGEN Company. All rights reserved."
"File","Run 2024-04-10 Human Targets Trial 1 JAK2 BRAF F5.rex"
"Date","4/10/2024"
"Time","2:38:19 PM"


"Channel Cycling A.g2"

"ID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36"
"10","14.577924555036","14.5276787757905","14.3734117412305","15.0384200372756","14.315427458023","14.6554767172758","14.5896203437975","14.6955280166541","14.9781541669846","15.43700748782","14.4646372167544","14.9428331643942","14.3073284387086","15.3071465042168","14.6893055064261","14.5408669304298","14.526588845655","15.2706422287562","15.4326226150442","14.6961987428914","14.5288190103937","14.7429617761501","14.5712759812096","14.5628835191664","14.1466392004273","15.0513902058878","14.602329081615","15.6833400825161","14.5260802115918","15.1431623232951","15.0477934364407","14.6940021144645","14.9031597074628","15.2567330434119","14.5236460342892","15.2767223620966"
"11","14.9198901350423","14.7581989994441","14.6060374863305","15.2205222106801","14.7403168790214","14.8338401508463","14.8837589510512","14.747983381538","15.0377660791943","15.6051837077243","14.5733831794715","14.9547315683731","14.5285216550952","15.2052338445106","14.7538465451031","14.8607614251926","14.716069994031","15.5275806820783","15.4246912772891","14.7685397116045","14.8625416444139","14.8627232994365","14.8901604740469","14.8965692632436","14.1590498715699","15.3504670350631","14.6111810482948","15.8533159200966","14.7455558098726","15.3827289670732","15.0164034485389","14.7277027542535","14.9070834559505","15.3538312860812","14.6233746416855","15.4267185473411"
"12","15.071641107805","14.9240863660639","14.6396229847821","15.4174105439841","14.8398057017878","14.9328857353577","15.0673940133771","14.9926429715855","15.2128633554589","15.6100747692073","14.8654408585743","15.237023473462","14.7632210621453","15.3092749421429","14.9814030670634","14.9696091147224","14.9481193255512","15.5962462806134","15.4063804510131","15.1037068523908","14.928358892195","15.2222985173317","15.2025635156786","14.6334019989319","14.201898658296","15.2295602467266","14.7535961406412","15.943682471492","14.7973777957756","15.306935225452","15.4604409857328","14.9620159347786","15.0203271970267","15.5495155260548","14.8949181588229","15.6808066936243"
"13","15.1491569390402","14.9527850649389","14.8352279952188","15.5255461458254","15.0934106457109","15.1850156404974","15.2563222235916","15.1101877446579","15.213424348911","15.8212078605761","15.0603024807648","15.2650165124415","14.9947138388429","15.4959727081494","15.4873350118257","15.0017983847235","15.1084344243534","15.6426773043848","15.7504797788616","15.1153009842069","15.1729610131991","15.2081584903741","15.2479336741182","15.1536329187966","14.383154039826","15.4274580230176","14.9383281198342","16.0886040538135","15.3795681696803","15.6083361210393","15.4376698299793","15.2849622339208","15.3761642340264","15.6521596965634","15.0908205245582","15.8059488386794"
"14","15.3620202944991","15.0219984232344","15.1096106406246","15.7219571456239","15.2945944914931","15.3668914437969","15.4169527733272","15.4720613177926","15.473411154345","15.9842949451556","15.3191860401748","15.4331927323459","15.3537452095474","15.6437672345203","15.3330281528954","15.2451713998979","15.3069788226575","15.8903932719451","15.6556177476297","15.3617268517703","15.4985885404746","15.2469100480659","15.1921873807889","15.2150250502276","14.5211391949776","15.8438784073941","14.8928053711757","16.3530937666896","15.3850434657727","15.8867780575265","15.6649118791485","15.5251010910201","15.3431499707535","15.768978408484","15.2470326652062","15.8874392818087"
"15","15.5802829961676","15.4777708748869","14.9707437599404","15.8069225096005","15.6543322906335","15.4970626382849","15.6868848706798","15.7376465501895","15.7211522741392","16.2041275654231","15.4963583757358","15.4175249866484","15.5070899955313","15.6165916431423","15.6079448640675","15.3915574011706","15.4047455558099","16.2861888245271","16.0973525597009","15.6262094508833","15.5813687342641","15.4430021035652","15.3929743103467","15.5558098725872","14.8894674601358","15.9205513593245","15.1907922702155","16.4544391037868","15.6403800670223","15.9895769142736","15.8076927268962","15.6042027706024","15.4186312657359","15.9588006408789","15.4526727564036","16.2877147267168"
"16","15.7463950560769","15.4884158592101","15.4340311401424","15.9288929579614","15.7001093563236","16.0079855547926","16.0063324940871","16.2226878180186","15.7564660105287","16.1894407568475","15.7539591712171","15.7037133919716","15.4265441585194","15.7576397814439","15.9198465378369","15.4946211947814","15.7740138857099","16.0860608834974","16.0621159568287","15.5252918287938","15.6733630297375","15.6373184812187","15.7785329037332","15.6182628693501","14.9797817959869","15.964497342387","15.2268605736218","16.6124017700465","15.6292292433286","16.2991003045936","16.1769610567963","15.9571221484703","15.6644423707825","16.1215381094072","15.3903882033889","16.2183448656326"
"17","16.0161963618132","15.6966036938571","15.5147058823529","16.1421922854745","15.9380483710994","16.3644793445663","16.154014394344","16.2213575443147","15.8782112066617","16.4995803768978","15.6390732687368","15.7591656836335","15.7376465501895","16.0048359361703","15.8055723173599","15.8615352755888","15.7728440273645","16.4288439111053","16.1535275588835","15.8463852467057","15.8218023679228","15.6800619080317","15.9522053525258","15.5844750351502","15.2149741868213","16.0866712443732","15.3995436165269","16.7500630901867","16.1408026245518","16.6218873062544","16.3234476670045","16.199549858854","15.63853556987","16.3156001700291","15.7339589532311","16.5219239446751"
"18","16.3461318379492","16.0457334684847","15.7200623440037","16.1185743378465","16.4349055994742","16.442887241697","16.7721299833911","16.5658984336027","16.0681860292755","16.5156977187762","16.0162215140471","15.9789425497826","15.9038916374691","16.0867651460464","16.117087561354","15.8179716064816","16.2034536252893","16.7257408800096","16.4261983534128","16.0866058485651","16.1837186236362","16.0323021755844","16.0243572137026","15.6787539918691","15.3275857684189","16.438326303284","15.2412197044836","16.8525332910776","16.298748173319","16.7402914473182","16.7379262989242","16.5029591603178","15.9949136593678","16.2944991226062","15.7964169042219","16.5036494494036"
"19","16.1429961089494","16.2664988174258","15.9733621074889","16.439879453727","16.7874672566822","16.7743517640519","16.7570509397014","16.8767129719293","16.0593575951781","16.6774433508812","16.2299651976924","15.9876988808094","16.1694132906081","16.2859540703441","16.4449530785077","16.0261437908497","16.6884401171423","17.0196078431373","16.7177843900206","16.2331343791632","15.7221332112612","16.0837720302129","16.3333841967397","15.8401871773353","14.9770821228821","16.5142671854734","15.3669249801088","16.9749497723863","16.7809332652546","17.3739223315785","16.8861422649475","17.246291512714","15.9505607690547","16.4881947990211","16.0865695175606","16.8688487067979"
"20","16.2593016454312","16.2845455452459","16.2051829811042","16.7233430337115","17.3558294913296","17.5070028011204","17.9365442675125","17.8536659800107","16.1840707549108","16.9211362884972","16.2342913819224","16.1425192645151","16.397814438556","16.4861333638514","16.5736956261104","16.2456937279551","16.8879811727145","17.3791103990234","17.1923399710079","16.587224383917","16.4228783601638","16.1629009580486","16.4955476353966","16.0722006052745","15.3296203046718","16.6669601093954","15.6923781185626","17.0376689763277","17.5647618320999","18.1831591261667","18.0440281470265","17.962920576791","16.0001743888217","16.8181418032643","16.2761446991248","16.8733310444801"
"21","16.3307501989122","16.5319295033188","16.5430099007577","16.8460619007655","18.6930060860022","18.7253630375626","18.9739833676661","19.1676712189415","16.3207228416659","16.8952585523883","16.5847765824877","16.1899312254085","16.2252994583047","16.5370158439511","16.2882429236286","16.2425930164543","17.6488027117462","17.868205648018","17.6024806809884","17.1644922560464","16.2062801774406","16.3962005035477","16.7899713013011","16.2273829016791","15.3422529252239","16.8039978637369","15.724231326772","17.3928435187305","19.0759390656392","19.5936405091818","19.1697918317282","19.6768608670646","15.9929808499275","16.9383862494414","16.2115118420909","17.2021311767249"
"22","16.84279937656","16.7218534625264","16.6109712367437","16.8687469799853","21.1058431154563","20.231174181735","21.1369145083954","21.5286270150083","16.5662712784816","17.1034307367564","16.7665042670765","16.3817998016327","16.4028381780728","16.8245975432975","16.3786819726394","16.2533651592933","18.8923221688156","18.8081686630554","18.6192492561227","18.0666819256886","16.3584931128992","16.5088447830494","16.1383230334936","16.4354924849317","15.3718369319193","17.092502370598","16.0156659291473","17.6238841840238","21.2097352559701","22.4762122747932","20.8194094758526","21.7327127997762","16.4630761014373","16.9562611036633","16.5322919050889","17.4324515798537"
"23","16.8864919508659","16.8959080389614","17.037715215788","17.0257986463068","24.9484054322118","24.4736677833496","25.4007547346984","26.2364796262713","16.6527155609325","17.2108542509092","16.9533182922975","16.4481158575917","16.3933541090785","17.050176750337","16.5024414435035","16.4171816586557","19.0561023371735","19.9978637369345","20.4182767178741","19.7609783212896","16.3374532692454","16.7104600595102","16.5245816973901","16.5040563566542","15.787747005417","17.2189342663135","15.9015538770631","17.9585608562491","25.1146206861474","26.9487405857285","23.4650186923018","26.3196329115304","16.5040490904533","17.4159433303402","16.7148415786548","17.2993438620584"
"24","16.5517880303873","17.054899780924","17.198560956858","17.0543045113885","32.0791507264384","31.9653620202945","32.8213344601534","33.5422865644312","16.6089367004908","17.3807380280257","17.0688436204573","16.6268842167217","16.3135293027717","17.2108855514669","16.7976399379466","16.5629053177691","21.9344625009537","23.0992163402326","23.5124996821037","22.5150389398501","16.4323316875388","16.7947334575854","16.4768092211443","16.41765850309","15.9499286095761","17.3845082780194","16.2337872892348","18.1465738046191","32.4969354797691","35.1804966224742","29.8973830777447","33.799605445291","16.628737097952","17.2984410365962","16.7133084102642","17.6952337355176"
"25","16.809847155464","17.2069450348233","17.3523417148961","17.5785022180078","43.8980261365246","44.0139365733323","44.0901808194095","43.7410035350067","16.9733730067903","17.7457338317947","16.7594197211959","16.8679767626895","16.6725795376516","17.5209539068546","16.9214414689352","16.6448185216782","27.0619927108826","28.5801480125124","28.5719081406882","27.7897306782635","16.775768673228","16.9291727066962","16.3258455133026","16.5896086060884","16.2363622491798","17.6801200376389","16.4269239572513","18.1792172121767","43.3700136744312","46.4931497890985","39.2363949470839","45.3706307425694","16.7430204646959","17.5101345337097","16.6889957020422","17.8249354216395"
"26","16.951552605478","17.5087103583327","17.8685493952145","17.3293441890375","58.8587268889397","59.9813370424494","58.729839017319","58.8798980338301","17.0599386117811","17.7366801454693","15.6442168307011","16.9107020240003","16.8962132193993","17.2955291065843","17.431906614786","16.6894858403213","35.6171394029027","37.9096313772441","37.7678230825404","36.1559254051815","16.8743419546807","17.2883820500047","16.9234542065854","16.4290618971324","16.6169658524889","18.1876977070385","16.770956212476","18.7842628620839","54.3320363164721","58.9770351720455","53.0357824063478","59.7670455990438","16.9766791282012","17.7787223838952","16.9662884609097","17.5325144324915"
"27","17.2010884768953","17.3291943236439","18.033684290837","17.1597873909616","75.6402794580867","77.0111390859846","75.8203359164678","76.3567324565265","17.0895595592323","17.7161313293151","16.3462780702424","17.1839475089647","16.3937844917474","16.8192568856336","17.5763978144386","17.0707446402686","48.3891559217721","50.6248569466697","51.1180754852076","47.1522305420223","17.1512579889783","17.4544899671931","16.6532269896884","16.1472241296","16.6618346430661","18.7647821774624","17.0995142544696","18.7921975534702","68.351732192428","75.8266575112535","68.6537982248671","77.4890692583528","16.8855162537928","17.8517477029722","17.2908696552551","17.6790074006256"
"28","17.5245171399898","17.0902135173135","17.73032948588","17.2215500986387","93.0315098802167","92.5893606469825","93.3698459928719","93.4620639907891","17.3066736422195","17.9644464789807","16.3339109963051","17.2104473436586","16.6734314997075","17.4420792960505","18.0685599591528","17.1149549313889","64.3120608696255","67.2289616235599","67.6153963530938","60.4662218074898","17.2467274847682","16.9472566039286","16.8036163881895","16.3140071952157","17.0122835126268","19.3523635134988","17.5809000643059","19.2016010235282","86.050965133135","92.7494577597576","85.5605049562477","94.7886918910036","16.504730296788","17.9067891748139","16.0769054703594","17.2776951247425"
"29","17.5418732992548","17.1666343879665","16.9550113171079","17.7567203275603","100","100","100","100","17.3505978266793","18.0579960209166","16.6283011258978","17.3053584598561","17.0397497520409","17.6367844154523","18.3427612290052","17.3637496503141","80.7780829582157","85.1519907573925","83.3309354870353","76.1811027913111","17.1696694241899","16.7256682180006","16.896549700395","16.4392563769996","17.7137823647322","19.9068182396175","17.8320199675201","19.8625598099162","99.9876232377949","100","100","100","16.7120876885125","16.4330946386337","16.3155330974054","17.4374380102235"
"30","17.3580275171028","17.168535896849","17.1986978967981","17.6058594644083","100","100","100","100","17.7223366648864","17.9519849444317","17.0263981078813","17.6346481523868","17.3742493106192","18.0646791790646","19.0249485008011","17.8527034878603","99.1083009079118","99.912260624094","99.9865211973246","92.4068055237659","17.0607054754457","16.7767076899602","17.2465681872869","16.5886276689664","18.3083848325322","20.3719680030049","18.1270137507263","20.1603287229289","100","100","100","100","16.7646105134661","17.1090693086573","16.575516450572","17.5319803667252"
"31","17.4690051117723","17.2807333049951","17.4885557335775","17.877361061156","100","100","100","100","17.6199740596628","17.8042267490654","17.1409361409934","17.8182650492104","17.7352090192557","18.2902265964752","19.4631171834193","18.32279873937","100","100","100","100","17.1419851987488","16.8452480862643","17.0786093944711","16.5097530581623","18.4782940413519","20.9539749752041","17.8072785534447","19.8761671684537","100","100","100","100","16.8107554305769","16.9667925535973","16.5449505353374","17.8339309783576"
"32","17.638310317642","17.6535439078355","17.6430260820281","18.1729081935079","100","100","100","100","16.9304297594524","17.9349774929427","17.1767288178366","17.8501055415681","17.9901324991735","18.7130104960272","19.0829327840085","18.223967228316","100","100","100","100","17.386347535123","17.101262684062","16.4815965296624","16.6168713918771","18.9792888122025","21.3633242472794","18.1553016297809","20.5293790668018","100","100","100","100","16.8883333039891","17.107747768368","16.8409464953297","17.9240100709544"
"33","17.8037181150022","17.7652653798225","18.0059510185397","18.3113712411034","100","100","100","100","16.9514821792231","17.7199751495929","17.4275323618423","17.6576227617656","18.5745893688215","19.2446784161135","19.7258825709272","18.6806395710035","100","100","100","100","17.2837851093745","17.2039749752041","17.2623134857056","16.7362125933881","19.7283894102388","22.0243635716284","18.6896569263244","20.9298613189664","100","100","100","100","17.0361893135983","17.2862783245594","16.9406751027259","18.1813280435391"
"34","17.9309940078995","17.313540202073","18.1979095140002","18.2709180649213","100","100","100","100","16.4912466034004","17.6199740596628","17.7209560867148","17.6400396734569","18.8986037994965","19.2664479540195","19.9441285044398","18.7483242324167","100","100","100","100","17.5205179348004","17.139989788193","17.3192246069335","16.6520616028513","20.149089619826","21.8016835787493","19.05317769131","21.1503267973856","100","100","100","100","16.7195450463933","17.6494566698275","16.6875524528878","17.3092475541549"
"35","18.3120000469508","17.574663241864","17.2849840325235","17.901230531123","100","100","100","100","16.3249232647264","17.9090444917865","17.7177198326203","16.7766842145418","19.2596831209786","19.7510744894586","19.4864752246304","19.3525814995259","100","100","100","100","17.8604671440561","17.0955541749774","17.3398438493426","17.0366979476616","20.8581119041179","21.2245951957556","19.0831123019132","21.501705740662","100","100","100","100","17.190000254317","17.751455965006","16.6857404440375","18.0724264986379"
"36","18.4107141809133","17.7538719768063","17.3571374074922","18.058616442686","100","100","100","100","16.4784525004255","18.146615725009","17.7144846265354","17.0080327850985","19.3421181702253","19.8476445352161","20.0524675599063","19.4825157040767","100","100","100","100","17.6085043615371","16.8824864576181","17.6225270114032","17.229431131926","21.3739223315785","21.5563112404495","19.3682764934768","21.4441392640065","100","100","100","100","17.1995880064088","18.1008621347372","16.8021858548867","18.172477810839"
"37","18.5930164543119","17.8899824521248","17.9309783576206","17.9984858355195","100","100","100","100","16.7474048442907","17.4697020382532","17.9244208907747","16.9563337656723","19.3895301311186","19.9469204024022","20.3924838417857","19.6470470858203","100","100","100","100","18.0805240384091","16.8148552447019","17.8555987894509","17.3489210110863","21.9330833201284","21.9227457519973","19.2834363317311","21.857658757407","100","100","100","100","17.1784033976755","17.8659167947335","17.0959733788756","18.3130061363067"
"38","18.7130104960272","17.5414445934016","17.9565308613718","18.1539126675313","100","100","100","100","16.5961817232131","17.7316374020425","18.038261997406","17.1582614887719","20.0335698481727","20.1058976119631","20.4798375501053","20.3063248645762","100","100","100","100","18.0285343709468","17.0632922429672","18.1764515144579","17.6706013144557","22.2743063502963","22.560047719123","19.6244100753142","21.9566135144071","100","100","100","100","17.1999694819562","17.9682612344549","17.3684290836957","18.5225997013591"
"39","18.8707426206921","17.9603382807777","18.2903355894887","18.0148012512398","100","100","100","100","16.8254191829381","17.8041177560518","17.7892024813517","17.0739553927927","20.2000105639382","20.5749599450675","20.9636580961827","19.4978608025072","100","100","100","100","18.2446675168122","17.3289082169833","18.0076077123456","17.8446631570916","22.2440934869408","22.6455329213397","19.8029406315055","22.4530149284098","100","100","100","100","17.5525916061508","18.2158134330256","17.4002441443503","18.6675604093778"
"40","18.7602553342997","17.9649914440484","18.1385900663767","18.4921906505793","100","100","100","100","16.9136085043615","18.1099940724569","17.8500038147555","17.2978067399997","20.3288319218738","20.802147707332","20.3045700770581","19.806210421912","100","100","100","100","18.2435692025987","17.2444553996397","18.0350739517597","18.1009057319426","21.9416015433411","22.9304951552605","19.9446606139213","22.4282553488321","100","100","100","100","17.593347066453","18.2920794777055","17.6584522265456","18.8845654993515"
"41","18.3752193484398","18.285776048422","18.5820847345224","18.5348795808855","100","100","100","100","17.0040000435972","18.0045559079663","18.2300921783641","17.1864158801538","20.3885181729082","21.121102137353","20.6188120264568","20.0533048498258","100","100","100","100","18.5897611963073","17.4492784243299","18.3540210457125","18.3060138152837","22.3624235686492","23.2622835126268","20.2679718999243","23.0541440960301","100","100","100","100","17.4435416189822","18.5748073548486","17.6969440874225","19.1395819028"
"42","18.8308319436724","18.444778689686","18.6130502784772","18.6979566374501","100","100","100","100","17.3042003392198","18.0213817044327","18.4144858981206","17.427328908217","20.7316700999466","21.0440440767747","20.9030071172438","20.1088085638326","100","100","100","100","18.8863457185728","17.7068233259581","18.6090707949257","17.9878799768935","22.4705446380887","23.5082671200776","20.3974975204089","23.3257546857913","100","100","100","100","17.5646601052873","18.6690863115674","17.9598687724117","18.6333366031237"



"Channel Cycling A.Green"

"ID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36"
"Page 1"," JAK2 WT"," JAK2 WT"," JAK2 WT"," JAK2 WT"," JAK2 MUT"," JAK2 MUT"," JAK2 MUT"," JAK2 MUT"," JAK2 NTC"," JAK2 NTC"," JAK2 NTC"," JAK2 NTC"," BRAF WT"," BRAF WT"," BRAF WT"," BRAF WT"," BRAF MUT"," BRAF MUT"," BRAF MUT"," BRAF MUT"," BRAF NTC"," BRAF NTC"," BRAF NTC"," BRAF NTC"," F5 WT"," F5 WT"," F5 WT"," F5 WT"," F5 MUT"," F5 MUT"," F5 MUT"," F5 MUT"," F5 NTC"," F5 NTC"," F5 NTC"," F5 NTC"
"1","5.16038321943564","5.37368254694874","5.21980621042191","5.7097080077167","5.28328374151217","5.29727844445171","5.41329060807202","5.25896320815067","5.81989994441356","6.00371302866153","5.41682561481143","5.77201113908598","5.26232801810737","5.71277434449785","5.23730322219679","5.47676813916228","5.22219216657303","5.75010808473843","5.82882898744652","5.65453574425879","5.23954121207497","5.58207718885219","5.19311465981184","5.50134690212511","5.24882609570181","5.73902712836107","5.58195366343684","5.77589191917413","5.30316406718329","5.48175275298187","5.25062943465324","5.48968744436815","5.62763626851519","5.75735612013937","5.55550469214923","5.75183744055339"
"2","5.27269632785769","5.33021110269909","5.24401719183134","5.83670303400219","5.34970408396822","5.3932059205005","5.39279265532413","5.34054028675223","5.85519188220035","5.97934309910735","5.32323694717835","5.72126126715277","5.31929503318837","5.7602807660029","5.46692607003891","5.59679124568115","5.24038409137974","5.87345184507006","5.81851936624196","5.65182433344484","5.30490795540006","5.68191478926201","5.38599875747965","5.57553760803932","5.22240024414435","5.85376770682332","5.60170431536877","5.92183566033417","5.34347471404006","5.55534036422111","5.45110950695753","5.44866974026965","5.71112491689283","5.79930026485302","5.70194435152091","5.82070649271382"
"3","5.43786660922094","5.43259327077134","5.39606698710613","5.84990208794283","5.43221179522393","5.37700187963406","5.5849193912824","5.37687240914524","5.91799365660661","5.99210890581914","5.36883599094631","5.83123521782254","5.41727975236787","5.84237430380712","5.46937841284374","5.67472851656875","5.30110158400385","5.908197909514","6.00453410936359","5.70883606360832","5.40224862495405","5.68108644235905","5.41485465781643","5.6700490831871","5.38349191816805","5.8970016021973","5.5390249485008","6.03728287683426","5.44882717462255","5.64497978179599","5.46981438489793","5.56315327687495","5.8569674774756","5.88017308090551","5.67999483540797","5.97075354136466"
"4","5.5228503852903","5.47599345035829","5.39177538719768","5.98713155820045","5.54960453701584","5.43055873451845","5.61449841834369","5.47014136393857","5.93810705964517","6.07086055014643","5.50456499071743","5.85195227447459","5.47245746547646","5.91515983825437","5.54782823036428","5.76767552276822","5.37661173418784","6.02616922255284","6.07287272885808","5.79934386205844","5.47503878334732","5.8295332499956","5.49989645663713","5.7186999313344","5.3439637852547","5.959117559026","5.73985715207963","6.08435891567043","5.595864805066","5.64990717428346","5.61205026757785","5.55831671189877","5.88200080990193","5.994633910633","5.81928231733679","6.00442511635004"
"5","5.56371682029727","5.53482871747921","5.55886167696651","6.02263421581343","5.66545684421629","5.50984206912337","5.62895145087866","5.54169527733272","6.0063869905939","6.15647037024927","5.50926985580224","5.8742147961649","5.52904789572219","6.03341725795377","5.63210498207065","5.76496746558546","5.531504430566","6.04738513184382","6.113145647364","5.81432313522037","5.52885226723634","5.80071717402914","5.52587871425134","5.82416520434373","5.41978659167947","5.9965921517764","5.77946353638732","6.14043386485593","5.52047936804174","5.80981389862141","5.63922585895577","5.64240482185092","5.98029678797589","6.04905775539788","5.82022692345421","6.04213669903759"
